,minimum price for this item in all shops,the shops id that sold this item at minimum price,amount in all months
19107,132.78,25,7.0
19108,28.0,39,1.0
19109,70.0,51,2.0
19110,66.0,13,1.0
19111,100.0,10,1.0
19112,28.0,19,3.0
19113,199.0,54,1.0
19114,193.0,0,4.0
19115,70.0,13,2.0
19116,217.52,51,21.0
19117,827.93,51,6.0
19118,458.8,51,4.0
19119,68.83,12,1.0
19120,70.0,51,6.0
19121,226.0,13,2.0
19122,98.0,25,7.0
19123,148.0,14,2.0
19124,149.0,28,4.0
19125,265.71,51,1.0
19126,58.0,25,38.0
19127,198.0,28,9.0
19128,149.0,31,4.0
19129,148.0,54,12.0
19130,139.0,51,6.0
19131,73.0,1,1.0
19132,190.0,10,2.0
19133,255.0,51,5.0
19134,335.0,51,2.0
19135,188.0,51,2.0
19136,98.0,50,1.0
19137,28.0,52,3.0
19138,350.0,51,2.0
19139,198.0,25,4.0
19140,138.0,10,2.0
19141,77.0,0,4.0
19142,199.0,6,3.0
19143,199.0,46,3.0
19144,280.25,10,1.0
19145,100.0,0,1.0
19146,28.0,28,1.0
19147,16.0,51,2.0
19148,346.0,13,2.0
19149,250.0,13,14.0
19150,70.0,13,1.0
19151,149.0,28,4.0
19152,28.0,18,2.0
19153,99.0,31,16.0
19154,49.0,56,6.0
19156,265.0,13,8.0
19157,312.0,13,3.0
19158,92.89,51,4.0
19159,178.96,51,2.0
19160,75.64,51,2.0
19161,233.93,10,5.0
19162,461.04,51,2.0
19163,91.03,51,3.0
19164,77.0,51,16.0
19165,133.0,10,2.0
19166,99.0,17,4.0
19167,76.0,51,2.0
19168,349.0,54,1.0
19169,498.0,25,4.0
19170,349.0,54,1.0
19171,110.0,10,2.0
19172,161.0,51,1.0
19173,299.0,10,10.0
19174,1949.0,17,4.0
19175,2299.0,25,9.0
19176,299.0,10,7.0
19177,110.0,51,1.0
19178,199.0,38,3.0
19179,199.0,54,1.0
19180,1249.0,19,1.0
19181,225.0,13,5.0
19182,27.0,51,2.0
19183,239.2,15,1.0
19184,28.0,24,1.0
19185,98.0,53,2.0
19186,67.0,51,5.0
19187,58.0,42,3.0
19188,28.0,56,4.0
19189,98.0,25,5.0
19190,98.0,25,6.0
19191,28.0,25,11.0
19192,28.0,57,8.0
19193,67.8,51,4.0
19194,98.0,42,5.0
19195,28.0,59,6.0
19196,58.0,25,102.0
19197,75.0,51,2.0
19198,265.0,13,2.0
19199,99.0,35,2.0
19200,75.0,51,9.0
19201,77.0,0,2.0
19202,99.0,31,12.0
19203,98.0,31,6.0
19204,399.0,31,2.0
19205,749.0,31,1.0
19206,248.0,25,2.0
19207,148.0,31,1.0
19208,58.0,25,2.0
19209,58.0,31,6.0
19211,149.0,43,1.0
19212,149.0,43,1.0
19213,179.0,41,1.0
19214,28.0,37,1.0
19215,140.0,13,1.0
19216,72.0,51,4.0
19217,28.0,54,3.0
19218,58.0,54,2.0
19220,161.93,10,2.0
19221,110.0,13,5.0
19222,1099.0,18,4.0
19223,196.0,51,1.0
19224,58.0,25,1.0
19225,179.0,31,7.0
19226,69.0,13,3.0
19227,134.0,1,1.0
19228,28.0,27,1.0
19229,136.73,45,2.0
19230,258.0,10,1.0
19231,110.0,1,1.0
19232,58.0,27,8.0
19233,98.0,54,2.0
19234,70.0,51,6.0
19235,198.0,56,2.0
19236,76.0,51,8.0
19237,268.0,1,1.0
19238,268.0,1,2.0
19239,300.0,0,1.0
19240,299.0,14,1.0
19241,28.0,52,2.0
19242,28.0,18,1.0
19243,28.0,56,3.0
19244,99.0,35,3.0
19245,169.0,31,5.0
19246,385.0,13,1.0
19247,28.0,25,14.0
19248,1399.0,25,1.0
19249,1099.0,19,1.0
19250,1099.0,19,1.0
19251,1099.0,19,1.0
19253,99.0,24,22.0
19254,28.0,14,2.0
19255,127.0,55,7.0
19256,127.0,55,5.0
19257,28.0,57,1.0
19258,167.0,51,12.0
19259,100.0,12,1.0
19260,28.0,22,2.0
19261,28.0,23,1.0
19262,58.0,2,1.0
19263,149.0,22,4.0
19264,98.0,30,1.0
19265,28.0,24,2.0
19266,70.0,51,13.0
19267,28.0,14,1.0
19268,58.0,44,1.0
19269,95.0,10,6.0
19270,98.0,41,1.0
19271,98.0,38,1.0
19272,98.0,14,2.0
19273,28.0,2,1.0
19274,27.0,1,1.0
19275,28.0,18,1.0
19276,58.0,23,1.0
19277,98.0,14,1.0
19278,149.0,7,1.0
19279,58.0,46,1.0
19280,249.0,21,2.0
19281,238.6,22,4.0
19282,99.0,55,167.0
19283,249.0,28,2.0
19284,58.0,54,1.0
19285,199.0,25,2.0
19286,160.0,51,30.0
19287,110.0,51,10.0
19288,500.0,55,228.0
19289,695.0,51,2.0
19290,645.59,51,1.0
19291,671.58,51,2.0
19292,98.0,25,3.0
19293,27.0,0,1.0
19294,412.0,10,1.0
19295,412.0,10,1.0
19296,55.0,10,1.0
19297,349.0,18,1.0
19298,58.0,54,1.0
19299,412.0,10,1.0
19300,999.0,12,4.0
19301,799.0,22,22.0
19302,1000.0,22,6.0
19303,999.0,19,1.0
19304,1000.0,22,21.0
19305,999.0,22,33.0
19306,800.0,22,25.0
19307,412.0,51,1.0
19308,999.0,12,7.0
19309,999.0,12,6.0
19310,500.0,55,46.0
19311,500.0,55,49.0
19312,183.0,1,1.0
19313,161.0,51,16.0
19314,161.0,51,13.0
19315,161.0,51,5.0
19316,98.0,25,1.0
19317,133.47,51,24.0
19318,58.0,6,1.0
19319,690.0,12,49.0
19320,299.0,54,1.0
19321,230.0,13,7.0
19322,28.0,22,1.0
19323,28.0,22,1.0
19324,136.0,55,1.0
19325,136.0,55,13.0
19326,136.0,55,1.0
19327,136.0,55,1.0
19328,136.0,55,5.0
19329,370.0,55,23.0
19330,349.0,22,23.0
19331,280.0,22,81.0
19332,349.0,22,16.0
19333,350.0,22,12.0
19334,206.0,10,1.0
19335,399.2,22,40.0
19336,206.0,13,1.0
19337,206.0,51,1.0
19338,279.0,22,111.0
19339,279.2,22,102.0
19340,398.6,22,165.0
19341,499.0,22,32.0
19342,399.0,21,1.0
19343,399.0,29,1.0
19344,400.0,22,93.0
19345,340.0,22,45.0
19346,227.0,0,1.0
19347,400.0,55,37.0
19348,79.0,55,1.0
19349,299.0,31,2.0
19350,299.0,25,14.0
19351,127.0,55,1.0
19352,127.0,55,1.0
19353,149.0,55,4.0
19354,990.0,55,2.0
19355,1500.0,55,1.0
19356,134.0,51,1.0
19357,28.0,25,1.0
19358,398.0,54,3.0
19359,698.0,54,1.0
19360,633.0,51,2.0
19361,288.0,10,2.0
19362,1638.0,0,5.0
19363,349.0,42,1.0
19364,148.0,24,1.0
19365,206.0,0,6.0
19366,231.0,12,6.0
19367,253.0,1,3.0
19368,58.0,6,3.0
19369,348.0,0,4.0
19370,28.0,43,1.0
19371,1190.0,55,3.0
19372,1190.0,55,1.0
19373,1190.0,55,1.0
19374,1190.0,55,1.0
19375,790.0,55,4.0
19376,28.0,57,1.0
19377,100.0,55,7.0
19378,28.0,21,1.0
19379,58.0,46,1.0
19380,149.0,55,10.0
19381,298.62,51,1.0
19382,208.0,55,8.0
19383,127.0,55,18.0
19384,148.0,22,1.0
19385,127.0,55,9.0
19386,127.0,55,9.0
19387,127.0,55,2.0
19388,127.0,55,1.0
19389,127.0,55,3.0
19390,58.0,24,3.0
19391,127.0,55,2.0
19392,208.0,55,1.0
19393,208.0,55,5.0
19394,208.0,55,3.0
19395,208.0,55,4.0
19396,208.0,55,20.0
19397,208.0,55,11.0
19398,127.0,55,1.0
19399,208.0,55,9.0
19400,208.0,55,11.0
19401,58.0,18,4.0
19402,171.0,51,1.0
19403,1469.0,51,2.0
19404,1798.5,27,10.0
19405,212.52,11,1.0
19406,265.0,51,7.0
19407,1398.5,6,9.0
19408,1398.5,58,8.0
19409,899.0,55,2.0
19410,699.0,55,1.0
19411,998.7,5,1.0
19412,735.0,51,3.0
19413,99.0,7,59.0
19414,498.0,52,6.0
19415,377.27,10,18.0
19416,399.0,55,6.0
19418,8499.0,54,1.0
19419,77.6,22,1.0
19420,230.0,51,5.0
19421,460.0,10,1.0
19422,207.0,51,5.0
19423,349.0,31,5.0
19424,600.0,55,8.0
19425,600.0,55,61.0
19426,900.0,55,72.0
19427,600.0,55,3.0
19428,1200.0,55,1.0
19429,600.0,55,1.0
19430,687.36,10,6.0
19431,2898.1,5,1.0
19432,299.0,31,3.0
19433,499.0,12,1.0
19434,50.0,55,2.0
19435,115.0,51,2.0
19436,425.97,51,8.0
19437,602.0,55,1362.0
19438,1643.15,51,6.0
19439,2421.0,22,20.0
19440,1438.6,28,14.0
19441,1233.31,10,2.0
19442,249.0,55,1.0
19443,899.0,55,8.0
19444,186.0,55,1.0
19445,836.0,55,945.0
19446,301.0,55,556.0
19447,79.0,55,1.0
19448,79.0,55,1.0
19449,249.0,55,1.0
19450,181.0,55,20.0
19451,199.0,55,1.0
19452,298.0,26,1.0
19453,22.4,49,5.0
19454,248.0,5,1.0
19455,698.0,41,2.0
19456,249.0,25,1.0
19457,154.0,51,2.0
19458,175.0,13,1.0
19459,749.7,46,1.0
19460,150.0,12,2.0
19461,109.0,13,4.0
19462,299.0,28,13.0
19463,106.0,12,2.0
19464,94.0,10,2.0
19465,109.0,13,3.0
19466,28.0,25,1.0
19467,109.0,13,1.0
19468,109.0,13,4.0
19469,148.0,25,1.0
19470,98.0,54,2.0
19471,148.0,31,1.0
19472,98.0,54,1.0
19473,87.0,13,4.0
19474,100.0,12,1.0
19475,98.0,54,4.0
19476,109.0,51,4.0
19477,167.0,51,2.0
19478,2999.0,42,1.0
19479,2999.0,20,3.0
19480,599.0,54,4.0
19481,599.0,28,8.0
19482,398.0,38,1.0
19483,598.7,6,5.0
19484,2249.0,20,6.0
19485,2799.0,25,3.0
19486,2249.0,20,6.0
19487,2719.0,26,1.0
19488,3898.9,20,1.0
19489,3349.0,20,2.0
19490,2249.0,20,2.0
19491,199.0,54,11.0
19492,199.0,25,15.0
19493,1549.0,25,0.0
19494,199.0,54,13.0
19495,199.0,25,14.0
19496,199.0,25,18.0
19497,199.0,25,13.0
19498,199.0,54,12.0
19499,98.0,12,1.0
19500,799.0,25,9.0
19501,799.0,25,5.0
19502,799.0,27,4.0
19503,639.0,28,3.0
19504,639.0,28,1.0
19505,799.0,25,3.0
19506,199.0,54,5.0
19507,2300.0,6,3.0
19508,749.0,35,4.0
19509,249.0,25,12.0
19510,89.0,55,1.0
19511,167.0,51,5.0
19512,28.0,54,1.0
19513,398.0,57,1.0
19514,899.0,57,1.0
19515,629.0,12,1.0
19516,675.0,18,43.0
19517,498.0,41,1.0
19518,88.0,51,3.0
19519,249.0,29,1.0
19520,249.0,42,1.0
19521,48.0,31,4.0
19522,76.0,51,5.0
19523,449.0,12,1.0
19524,98.0,18,1.0
19525,80.0,51,2.0
19526,58.0,25,4.0
19527,28.0,27,1.0
19528,399.0,54,12.0
19529,49.0,54,58.0
19530,49.0,54,21.0
19531,74.0,56,4.0
19532,99.0,31,16.0
19533,148.0,57,1.0
19534,76.0,51,2.0
19535,28.0,54,1.0
19536,75.0,51,17.0
19537,49.5,31,23.0
19538,75.0,10,3.0
19539,136.67,51,5.0
19540,199.0,25,1.0
19541,28.0,42,1.0
19542,58.0,30,3.0
19543,28.0,19,1.0
19544,132.78,25,5.0
19545,73.0,51,1.0
19546,98.0,26,3.0
19547,55.0,51,2.0
19548,28.0,31,9.0
19549,99.0,31,1.0
19550,599.0,17,1.0
19551,339.0,51,1.0
19552,169.0,31,2.0
19553,49.0,25,2.0
19554,99.0,25,12.0
19555,99.0,42,6.0
19556,58.0,25,3.0
19557,76.0,51,1.0
19558,148.0,28,2.0
19559,238.8,25,1.0
19560,55.0,51,1.0
19561,200.0,10,1.0
19562,76.0,0,3.0
19563,225.0,13,3.0
19564,247.0,13,2.0
19565,91.0,0,3.0
19566,98.0,31,9.0
19567,100.0,0,2.0
19568,28.0,54,1.0
19569,100.0,1,2.0
19570,110.0,0,1.0
19571,115.0,51,6.0
19572,98.0,19,3.0
19573,77.0,51,6.0
19574,70.0,51,5.0
19575,28.0,25,1.0
19576,149.0,42,9.0
19577,49.0,30,2.0
19578,148.0,25,21.0
19579,398.4,31,2.0
19580,248.0,25,8.0
19581,141.0,51,3.0
19582,72.0,51,3.0
19583,72.0,51,3.0
19584,28.0,25,2.0
19585,110.0,0,1.0
19586,1049.0,50,1.0
19587,110.0,13,10.0
19588,215.0,1,1.0
19589,110.0,1,2.0
19590,1199.0,15,1.0
19591,96.46,13,1.0
19592,58.0,1,1.0
19593,200.0,51,4.0
19594,198.0,31,15.0
19595,77.0,51,2.0
19596,283.0,51,1.0
19597,51.59,58,78.0
19598,198.0,21,2.0
19599,368.0,51,2.0
19600,140.0,51,3.0
19601,158.8,26,3.0
19602,51.59,58,134.0
19603,105.0,51,3.0
19604,248.0,21,1.0
19605,158.0,12,2.0
19606,179.0,13,2.0
19607,0.2,45,7.0
19608,5550.0,25,1.0
19609,58.0,25,1.0
19610,28.0,2,1.0
19611,58.0,28,11.0
19612,28.0,31,3.0
19613,48.0,51,5.0
19614,49.0,42,6.0
19615,98.0,31,1.0
19616,298.0,25,5.0
19617,265.0,51,9.0
19618,159.2,25,19.0
19619,434.0,51,1.0
19620,132.0,22,2.0
19621,77.0,51,5.0
19622,148.0,25,2.0
19623,399.2,37,1.0
19624,98.0,52,1.0
19625,75.0,10,1.0
19626,159.47,45,2.0
19627,198.0,25,1.0
19628,28.0,31,17.0
19629,28.0,16,1.0
19630,133.0,13,4.0
19631,149.0,25,11.0
19632,231.0,51,1.0
19633,76.0,51,3.0
19634,202.05,51,3.0
19635,1103.0,13,3.0
19636,657.0,51,2.0
19637,268.0,0,21.0
19638,350.0,51,6.0
19639,76.0,51,6.0
19640,149.0,38,1.0
19641,149.0,38,1.0
19642,249.0,42,1.0
19643,270.0,10,1.0
19644,548.5,21,4.0
19645,28.0,28,1.0
19646,188.24,51,2.0
19647,98.0,25,11.0
19648,70.0,51,1.0
19649,74.5,31,20.0
19650,249.5,31,57.0
19652,77.0,51,1.0
19653,200.0,13,1.0
19654,95.0,13,3.0
19655,291.5,3,4.0
19656,722.75,10,1.0
19657,711.0,14,2.0
19658,399.0,24,1.0
19659,230.95,51,16.0
19660,251.0,13,1.0
19661,28.0,30,2.0
19662,110.0,51,1.0
19663,269.0,25,1.0
19664,98.0,54,3.0
19665,110.0,51,4.0
19666,148.0,37,1.0
19667,260.79,51,1.0
19668,176.49,51,1.0
19669,98.0,24,1.0
19670,58.0,47,2.0
19671,190.0,51,3.0
19672,295.99,10,2.0
19673,158.4,45,1.0
19674,544.78,42,17.0
19675,58.0,42,1.0
19676,149.0,25,2.0
19677,148.0,31,6.0
19678,28.0,26,2.0
19679,1297.0,0,4.0
19680,248.0,54,38.0
19681,248.0,15,4.0
19682,69.0,51,3.0
19683,28.0,52,1.0
19684,249.0,4,1.0
19685,74.0,31,26.0
19686,213.82,13,2.0
19687,268.0,51,25.0
19688,203.43,51,9.0
19689,1050.0,51,2.0
19690,999.0,12,3.0
19691,893.0,51,9.0
19692,76.0,51,10.0
19693,188.1,35,1.0
19694,58.0,30,3.0
19695,77.0,1,1.0
19696,1399.0,6,1.0
19697,1549.0,38,1.0
19698,148.0,19,4.0
19699,110.0,51,3.0
19700,299.0,6,1.0
19701,349.0,42,1.0
19702,242.0,0,12.0
19703,79.2,39,2.0
19704,72.0,51,2.0
19705,269.45,10,1.0
19706,137.45,13,2.0
19707,567.0,51,3.0
19708,567.0,10,1.0
19709,76.0,51,8.0
19710,76.0,51,4.0
19711,76.0,0,2.0
19712,28.0,18,2.0
19713,105.0,51,7.0
19714,105.0,51,3.0
19715,105.0,51,4.0
19716,28.0,18,5.0
19717,76.0,51,4.0
19718,28.0,39,1.0
19719,58.0,21,1.0
19720,28.0,39,1.0
19721,105.0,51,7.0
19722,80.0,51,9.0
19723,28.0,30,1.0
19724,76.0,51,4.0
19725,76.0,51,3.0
19726,76.0,13,1.0
19727,76.0,51,3.0
19728,76.0,51,4.0
19729,28.0,52,2.0
19730,58.0,52,3.0
19731,76.0,51,4.0
19732,76.0,51,11.0
19733,22.4,38,2.0
19734,28.0,27,1.0
19735,28.0,25,4.0
19736,58.0,52,4.0
19737,58.0,31,7.0
19738,28.0,27,3.0
19739,76.0,1,2.0
19740,55.0,51,3.0
19741,398.7,42,2.0
19742,140.0,51,3.0
19743,74.5,31,12.0
19744,149.0,57,8.0
19745,148.73,18,2.0
19746,298.0,25,2.0
19747,28.0,31,8.0
19748,58.0,54,2.0
19749,194.0,51,4.0
19750,140.0,10,1.0
19751,62.0,51,6.0
19752,63.2,31,149.0
19753,945.0,51,3.0
19754,298.0,31,41.0
19755,58.0,21,2.0
19756,28.0,56,2.0
19757,198.0,54,1.0
19758,28.0,38,3.0
19759,69.0,51,5.0
19760,255.0,51,1.0
19761,28.0,25,2.0
19762,221.0,51,1.0
19763,248.0,54,1.0
19764,79.0,31,10.0
19765,249.0,31,5.0
19766,28.0,50,2.0
19767,299.0,31,3.0
19768,98.0,17,1.0
19769,28.0,47,1.0
19770,98.0,54,2.0
19771,70.74,13,46.0
19772,159.47,45,14.0
19774,591.75,51,3.0
19776,133.0,10,3.0
19777,49.0,31,10.0
19778,149.0,25,18.0
19779,119.0,42,9.0
19780,49.0,31,15.0
19781,28.0,25,1.0
19782,28.0,25,1.0
19783,199.0,31,18.0
19784,62.75,51,23.0
19785,34.3,13,10.0
19786,69.0,51,10.0
19787,69.0,51,13.0
19788,55.94,51,10.0
19789,109.32,13,9.0
19790,319.2,53,2.0
19791,28.0,31,1.0
19792,49.0,31,12.0
19793,99.0,50,5.0
19794,85.16,10,6.0
19795,299.0,25,23.0
19796,388.0,12,10.0
19797,291.0,10,4.0
19798,174.5,25,2.0
19799,198.0,57,65.0
19800,399.0,28,5.0
19801,799.0,31,2.0
19802,76.0,1,2.0
19803,69.0,51,9.0
19804,116.11,26,5.0
19805,37.0,10,1.0
19806,265.0,10,1.0
19807,198.0,25,3.0
19808,236.0,1,1.0
19809,98.0,54,1.0
19810,77.0,51,10.0
19811,198.0,26,49.0
19812,1000.0,0,2.0
19813,370.0,0,6.0
19814,77.0,51,20.0
19815,1000.0,51,1.0
19816,454.86,10,1.0
19817,231.77,51,13.0
19818,378.0,51,9.0
19819,193.0,13,1.0
19820,70.0,51,6.0
19821,231.0,0,2.0
19822,148.0,56,4.0
19823,84.03,51,5.0
19824,399.0,42,1.0
19825,299.0,25,4.0
19826,28.0,24,1.0
19827,49.0,54,8.0
19828,199.0,28,5.0
19829,268.0,13,1.0
19830,45.6,35,1.0
19831,55.2,39,1.0
19832,149.0,31,20.0
19833,49.0,31,8.0
19834,66.0,13,1.0
19835,249.0,25,3.0
19836,69.0,31,59.0
19837,250.0,13,3.0
19838,98.0,31,4.0
19839,28.0,31,1.0
19840,199.0,25,1.0
19841,55.1,35,1.0
19842,28.0,31,4.0
19843,58.0,27,4.0
19844,106.0,51,3.0
19845,114.0,51,4.0
19846,28.0,31,8.0
19847,125.0,51,1.0
19848,58.0,31,23.0
19849,249.0,31,2.0
19850,249.0,25,1.0
19851,268.0,51,1.0
19852,2099.0,25,7.0
19853,132.78,31,5.0
19854,370.0,51,1.0
19855,28.0,31,9.0
19856,99.0,31,13.0
19857,84.54,51,1.0
19858,130.73,51,12.0
19859,132.0,51,2.0
19860,77.0,51,34.0
19861,132.66,59,1.0
19862,28.0,28,2.0
19863,368.0,51,2.0
19864,105.0,51,3.0
19865,298.0,54,1.0
19866,76.0,51,2.0
19867,199.0,25,10.0
19868,270.0,51,1.0
19869,88.63,51,1.0
19870,149.0,31,3.0
19871,27.0,1,1.0
19872,110.0,51,8.0
19873,110.0,13,3.0
19874,1010.0,10,1.0
19875,28.0,54,1.0
19876,28.0,31,8.0
19877,173.0,51,1.0
19878,149.0,31,5.0
19879,58.0,31,10.0
19880,28.0,57,1.0
19881,28.0,37,1.0
19882,110.0,51,4.0
19883,28.0,31,12.0
19884,145.0,51,1.0
19885,223.0,51,7.0
19886,198.9,56,2.0
19887,28.0,42,2.0
19888,200.0,10,1.0
19889,76.0,13,1.0
19890,1499.0,28,2.0
19891,1499.0,42,1.0
19892,1499.0,25,1.0
19893,263.0,12,1.0
19894,199.0,25,51.0
19895,249.0,46,1.0
19896,429.0,54,2.0
19897,49.0,31,10.0
19898,76.0,51,2.0
19899,67.0,0,1.0
19900,60.48,13,29.0
19901,666.0,31,10.0
19902,199.0,31,18.0
19903,199.4,3,1.0
19904,70.0,13,13.0
19905,100.0,0,1.0
19906,248.0,57,1.0
19907,149.0,25,1.0
19908,110.0,51,2.0
19909,110.0,1,2.0
19910,99.5,21,2.0
19911,49.0,25,14.0
19912,49.0,31,4.0
19913,379.05,35,2.0
19914,149.0,25,8.0
19915,48.0,25,21.0
19916,358.9,38,3.0
19917,284.0,1,1.0
19918,127.0,55,14.0
19919,88.0,10,1.0
19920,88.0,13,1.0
19921,88.0,51,1.0
19922,248.0,57,1.0
19923,7319.0,57,3.0
19924,428.85,13,10.0
19925,392.0,55,5.0
19926,124.0,10,4.0
19927,167.0,51,5.0
19928,167.0,51,2.0
19929,299.5,50,28.0
19930,999.0,22,1.0
19931,28.0,56,1.0
19932,299.5,54,1.0
19933,46.0,22,1.0
19934,93.0,10,1.0
19935,27.0,10,1.0
19936,58.0,43,1.0
19937,249.0,31,2.0
19938,249.0,21,1.0
19939,81.0,51,3.0
19940,127.0,55,2.0
19941,345.0,55,5.0
19942,28.0,2,1.0
19943,38.0,54,8.0
19944,70.0,16,2.0
19945,70.0,54,2.0
19946,70.0,54,2.0
19947,38.0,54,9.0
19948,250.0,22,44.0
19949,149.5,16,1.0
19950,467.0,10,1.0
19951,999.0,25,12.0
19952,1119.2,54,1.0
19953,298.0,25,8.0
19954,298.0,25,5.0
19955,298.0,6,1.0
19956,298.0,57,1.0
19957,155.0,10,1.0
19958,257.0,10,1.0
19959,257.0,10,1.0
19960,257.0,13,1.0
19961,299.0,25,1.0
19962,249.0,54,2.0
19963,1799.0,54,1.0
19964,4199.0,9,2.0
19965,4399.0,20,1.0
19967,3000.0,25,16.0
19968,3199.0,25,20.0
19969,3000.0,54,4.0
19970,3198.01,31,7.0
19971,3199.0,31,1.0
19972,3199.0,31,1.0
19974,3199.0,12,2.0
19975,3199.0,31,2.0
19976,3199.0,31,2.0
19977,3199.0,25,3.0
19978,2122.0,10,1.0
19979,3199.0,42,3.0
19980,3199.0,25,2.0
19981,325.0,0,1.0
19982,296.0,52,1.0
19983,1548.91666667,9,20.0
19984,174.0,4,1.0
19985,149.0,31,57.0
19986,1499.0,25,24.0
19987,1999.0,28,10.0
19988,1890.0,51,2.0
19989,1200.0,12,6.0
19990,159.2,42,7.0
19991,298.0,44,1.0
19992,1890.0,0,1.0
19993,28.0,22,11.0
19994,399.0,55,15.0
19995,248.0,22,1.0
19996,199.0,55,35.0
19997,99.0,55,16.0
19998,99.0,55,11.0
19999,99.0,55,11.0
20000,183.0,5,1.0
20001,27.0,0,1.0
20002,58.0,57,2.0
20003,73.0,51,4.0
20004,89.0,55,10.0
20005,127.0,13,2.0
20006,58.0,31,3.0
20007,248.0,7,1.0
20008,298.0,22,1.0
20009,299.0,55,24.0
20010,208.0,55,4.0
20011,208.0,55,4.0
20012,181.0,55,6.0
20013,79.0,1,1.0
20014,148.0,24,1.0
20015,998.0,4,1.0
20016,149.0,55,32.0
20017,298.0,31,72.0
20018,1315.06,51,1.0
20019,299.0,31,29.0
20020,161.0,51,9.0
20021,3999.0,31,2.0
20022,3999.0,31,3.0
20023,249.0,35,1.0
20024,398.0,24,4.0
20025,469.0,55,5.0
20026,299.0,31,5.0
20027,100.0,54,1.0
20028,57.73,51,8.0
20029,69.0,51,2.0
20030,63.0,13,2.0
20031,98.0,21,1.0
20032,28.0,38,1.0
20033,379.05,35,3.0
20034,352.54,51,1.0
20035,149.0,7,1.0
20036,399.0,25,15.0
20037,249.0,46,1.0
20038,193.0,13,3.0
20039,28.0,31,2.0
20040,28.0,19,3.0
20041,295.0,51,1.0
20042,27.0,10,3.0
20043,58.0,37,1.0
20044,48.0,31,1.0
20045,132.78,31,19.0
20046,699.0,24,1.0
20047,332.67,31,3.0
20048,199.0,42,11.0
20049,312.0,51,3.0
20050,299.0,38,1.0
20051,48.0,25,2.0
20052,158.0,13,2.0
20053,28.0,24,1.0
20054,48.0,15,2.0
20055,270.0,51,1.0
20056,251.75,51,1.0
20057,221.0,13,2.0
20058,242.0,0,2.0
20059,200.78,51,2.0
20060,199.0,54,1.0
20061,179.0,15,1.0
20062,198.0,25,2.0
20063,198.0,50,2.0
20064,28.0,14,1.0
20065,49.0,57,30.0
20066,69.0,13,1.0
20067,28.0,56,3.0
20068,28.0,57,2.0
20069,50.0,18,1.0
20070,58.0,57,14.0
20071,799.0,54,1.0
20072,148.0,50,2.0
20073,188.0,0,1.0
20074,58.0,31,3.0
20075,693.0,31,3.0
20076,180.25,10,2.0
20077,14.0,27,2.0
20078,72.8,51,24.0
20079,99.0,26,7.0
20080,70.35,12,9.0
20081,133.0,51,3.0
20082,28.0,54,4.0
20083,76.0,51,2.0
20084,198.0,54,5.0
20085,58.0,39,1.0
20086,98.0,12,1.0
20087,34.0,6,4.0
20088,237.0,51,35.0
20089,945.0,51,3.0
20090,283.0,51,9.0
20091,68.08,51,10.0
20092,91.91,51,8.0
20093,265.0,10,2.0
20094,98.0,54,5.0
20095,28.0,25,1.0
20096,190.0,0,2.0
20097,28.0,54,1.0
20098,69.0,1,1.0
20099,99.0,57,3.0
20100,99.0,31,2.0
20101,28.0,31,5.0
20102,28.0,54,3.0
20103,74.5,31,14.0
20104,149.55,51,9.0
20105,98.0,54,9.0
20106,28.0,31,5.0
20107,199.0,54,3.0
20108,58.0,25,3.0
20109,28.0,24,1.0
20110,177.02,51,1.0
20111,219.0,51,4.0
20112,98.0,54,1.0
20113,58.0,54,2.0
20114,58.0,31,2.0
20115,28.0,54,3.0
20116,99.0,31,1.0
20117,76.0,51,2.0
20118,22.0,56,2.0
20119,148.0,25,4.0
20120,58.0,57,1.0
20121,28.0,18,1.0
20122,28.0,18,1.0
20123,100.0,13,1.0
20124,135.01,13,10.0
20125,124.29,10,1.0
20126,80.0,51,2.0
20127,240.0,51,9.0
20128,80.0,51,2.0
20129,95.0,10,3.0
20130,76.0,51,3.0
20131,100.0,13,1.0
20132,100.0,1,3.0
20133,58.0,31,7.0
20134,76.0,0,4.0
20135,198.0,25,1.0
20136,226.0,13,2.0
20137,70.0,51,2.0
20138,198.0,25,3.0
20139,0.1,31,21.0
20140,0.1,31,24.0
20141,0.1,16,31.0
20142,0.1,31,11.0
20143,0.1,4,21.0
20144,0.1,31,24.0
20145,0.1,16,23.0
20146,0.0875,58,6.0
20147,130.0,51,1.0
20148,22.0,50,1.0
20149,628.4,46,3.0
20150,524.0,1,4.0
20151,298.0,31,7.0
20152,698.0,54,3.0
20153,498.0,54,6.0
20154,639.0,19,3.0
20155,559.0,22,2.0
20156,698.0,54,4.0
20157,759.05,35,2.0
20158,455.0,1,4.0
20159,498.0,54,3.0
20160,498.0,25,7.0
20161,420.0,1,1.0
20162,698.0,54,1.0
20163,498.0,54,4.0
20164,498.0,25,11.0
20165,798.5,27,2.0
20166,559.0,19,1.0
20167,420.0,0,2.0
20168,455.0,1,2.0
20169,443.0,12,2.0
20170,404.0,10,1.0
20171,420.0,0,2.0
20172,398.0,54,6.0
20173,405.0,12,1.0
20174,639.0,5,1.0
20175,524.0,1,2.0
20176,498.0,25,7.0
20177,420.0,13,2.0
20178,699.0,25,2.0
20179,468.0,12,2.0
20180,799.0,25,5.0
20181,799.0,54,6.0
20182,498.0,25,4.0
20183,280.0,55,79.0
